*N,acc_tree,groups
3,0.944444444444,A0A087WVW2_IGHG3,CON__P00761,Q99879_HIST1H2BM
3,0.944444444444,A0A087WZM2_RNASET2,CON__P00761,P22314_UBA1
3,0.944444444444,P08670_VIM,CON__P00761,P05386_RPLP1
3,0.944444444444,P15153_RAC2,CON__P00761,P05386_RPLP1
3,0.944444444444,P15153_RAC2,CON__P00761,P22314_UBA1
3,0.944444444444,P15153_RAC2,CON__P00761,Q08188_TGM3
3,0.944444444444,P09429_HMGB1,CON__P00761,P05386_RPLP1
3,0.944444444444,P09429_HMGB1,CON__P00761,Q99879_HIST1H2BM
3,0.944444444444,P62258_YWHAE,CON__P00761,Q08188_TGM3
3,0.944444444444,B5MDF5_RAN,CON__P00761,P05386_RPLP1
3,0.944444444444,B7Z6Z4_MYL6,CON__P00761,Q99879_HIST1H2BM
3,0.944444444444,C9JC84_FGG,CON__P00761,P22314_UBA1
3,0.944444444444,C9JC84_FGG,CON__P00761,Q08188_TGM3
3,0.944444444444,C9JC84_FGG,CON__P00761,Q99879_HIST1H2BM
3,0.944444444444,P30838_ALDH3A1,CON__P00761,P05386_RPLP1
3,0.944444444444,P30838_ALDH3A1,CON__P00761,Q08188_TGM3
3,0.944444444444,P30838_ALDH3A1,CON__P00761,Q99879_HIST1H2BM
3,0.944444444444,CON__P00761,CON__P01966,P05386_RPLP1
3,0.944444444444,CON__P00761,CON__P01966,Q99879_HIST1H2BM
3,0.944444444444,CON__P00761,CON__P02538_KRT6A,Q99879_HIST1H2BM
3,0.944444444444,CON__P00761,CON__P08779_KRT16,P05386_RPLP1
3,0.944444444444,CON__P00761,CON__P08779_KRT16,Q99879_HIST1H2BM
3,0.944444444444,CON__P00761,CON__Q3MHH8,P05386_RPLP1
3,0.944444444444,CON__P00761,E5RHG6_TBCA,P05386_RPLP1
3,0.944444444444,CON__P00761,E5RHG6_TBCA,Q99879_HIST1H2BM
3,0.944444444444,CON__P00761,E7EQR4_EZR,P05386_RPLP1
3,0.944444444444,CON__P00761,O00764_PDXK,P05386_RPLP1
3,0.944444444444,CON__P00761,P0C0L5_C4B,P05386_RPLP1
3,0.944444444444,CON__P00761,Q9NZL9_MAT2B,P05386_RPLP1
3,0.944444444444,CON__P00761,Q9NZL9_MAT2B,P22314_UBA1
3,0.944444444444,CON__P00761,Q9NZL9_MAT2B,Q08188_TGM3
3,0.944444444444,CON__P00761,Q9NZL9_MAT2B,Q99879_HIST1H2BM
3,0.944444444444,CON__P00761,P04075_2_ALDOA,Q99879_HIST1H2BM
3,0.944444444444,CON__P00761,O75594_PGLYRP1,P05386_RPLP1
3,0.944444444444,CON__P00761,O75594_PGLYRP1,Q99879_HIST1H2BM
3,0.944444444444,CON__P00761,P00450_CP,Q99879_HIST1H2BM
3,0.944444444444,CON__P00761,P00738_HP,P05386_RPLP1
3,0.944444444444,CON__P00761,P00738_HP,Q08188_TGM3
3,0.944444444444,CON__P00761,P01023_A2M,Q08188_TGM3
3,0.944444444444,CON__P00761,P01034_CST3,Q99879_HIST1H2BM
3,0.944444444444,CON__P00761,P01624,P05386_RPLP1
3,0.944444444444,CON__P00761,P01714,P05386_RPLP1
3,0.944444444444,CON__P00761,P01780,Q99879_HIST1H2BM
3,0.944444444444,CON__P00761,P02647_APOA1,P05386_RPLP1
3,0.944444444444,CON__P00761,P02647_APOA1,Q99879_HIST1H2BM
3,0.944444444444,CON__P00761,P02671_FGA,P05386_RPLP1
3,0.944444444444,CON__P00761,P02753_RBP4,P05386_RPLP1
3,0.944444444444,CON__P00761,P02760_AMBP,Q99879_HIST1H2BM
3,0.944444444444,CON__P00761,P04899_4_GNAI2,P05386_RPLP1
3,0.944444444444,CON__P00761,P05164_3_MPO,Q99879_HIST1H2BM
3,0.944444444444,CON__P00761,P05386_RPLP1,P07339_CTSD
3,0.944444444444,CON__P00761,P05386_RPLP1,P08246_ELANE
3,0.944444444444,CON__P00761,P05386_RPLP1,P08311_CTSG
3,0.944444444444,CON__P00761,P05386_RPLP1,P09211_GSTP1
3,0.944444444444,CON__P00761,P05386_RPLP1,P09960_LTA4H
3,0.944444444444,CON__P00761,P05386_RPLP1,P11142_HSPA8
3,0.944444444444,CON__P00761,P05386_RPLP1,P13688_CEACAM1
3,0.944444444444,CON__P00761,P05386_RPLP1,P16403_HIST1H1C
3,0.944444444444,CON__P00761,P05386_RPLP1,P30740_SERPINB1
3,0.944444444444,CON__P00761,P05386_RPLP1,P36952_SERPINB5
3,0.944444444444,CON__P00761,P05386_RPLP1,P61158_ACTR3
3,0.944444444444,CON__P00761,P05386_RPLP1,P62937_PPIA
3,0.944444444444,CON__P00761,P05386_RPLP1,P63313_TMSB10
3,0.944444444444,CON__P00761,P05386_RPLP1,P68371_TUBB4B
3,0.944444444444,CON__P00761,P05386_RPLP1,Q02413_DSG1
3,0.944444444444,CON__P00761,P05386_RPLP1,A0A087WV23_SH3BGRL3
3,0.944444444444,CON__P00761,P05386_RPLP1,Q8N4F0_BPIFB2
3,0.944444444444,CON__P00761,P05386_RPLP1,Q9BRA2_TXNDC17
3,0.944444444444,CON__P00761,P07339_CTSD,Q99879_HIST1H2BM
3,0.944444444444,CON__P00761,P07900_2_HSP90AA1,Q99879_HIST1H2BM
3,0.944444444444,CON__P00761,P08603_CFH,Q99879_HIST1H2BM
3,0.944444444444,CON__P00761,P09211_GSTP1,P22314_UBA1
3,0.944444444444,CON__P00761,P09211_GSTP1,Q99879_HIST1H2BM
3,0.944444444444,CON__P00761,P12273_PIP,Q99879_HIST1H2BM
3,0.944444444444,CON__P00761,P13688_CEACAM1,Q99879_HIST1H2BM
3,0.944444444444,CON__P00761,P14174_MIF,Q99879_HIST1H2BM
3,0.944444444444,CON__P00761,P19961_AMY2B,Q99879_HIST1H2BM
3,0.944444444444,CON__P00761,P22314_UBA1,P23381_WARS
3,0.944444444444,CON__P00761,P22314_UBA1,P62942_FKBP1A
3,0.944444444444,CON__P00761,P22314_UBA1,P63261_ACTG1
3,0.944444444444,CON__P00761,P22314_UBA1,Q99879_HIST1H2BM
3,0.944444444444,CON__P00761,P23280_CA6,Q99879_HIST1H2BM
3,0.944444444444,CON__P00761,P23381_WARS,Q08188_TGM3
3,0.944444444444,CON__P00761,P28325_CST5,Q99879_HIST1H2BM
3,0.944444444444,CON__P00761,P30740_SERPINB1,Q99879_HIST1H2BM
3,0.944444444444,CON__P00761,P31025_LCN1,Q99879_HIST1H2BM
3,0.944444444444,CON__P00761,P36952_SERPINB5,Q99879_HIST1H2BM
3,0.944444444444,CON__P00761,P52209_PGD,Q99879_HIST1H2BM
3,0.944444444444,CON__P00761,P52907_CAPZA1,Q99879_HIST1H2BM
3,0.944444444444,CON__P00761,P62937_PPIA,Q08188_TGM3
3,0.944444444444,CON__P00761,P68871_HBB,Q99879_HIST1H2BM
3,0.944444444444,CON__P00761,P69905_HBA1,Q99879_HIST1H2BM
3,0.944444444444,CON__P00761,Q08188_TGM3,Q08380_LGALS3BP
3,0.944444444444,CON__P00761,Q08188_TGM3,Q14974_KPNB1
3,0.944444444444,CON__P00761,Q08188_TGM3,V9HW75_NUCB2
3,0.944444444444,CON__P00761,Q14974_KPNB1,Q99879_HIST1H2BM
3,0.944444444444,CON__P00761,Q14CN2_CLCA4,Q99879_HIST1H2BM
3,0.944444444444,P07339_CTSD,P16403_HIST1H1C,P18669_PGAM1
