N,acc_svm,acc_tree,acc_nsc,acc_naive_bayes,groups
4,0.333333333333,0.926666666667,0.746666666667,0.72,A0A024R6X1_CES2,A0A087WSX4,P00330_ADH1,P31025_LCN1
4,0.853333333333,0.78,0.853333333333,0.926666666667,A0A024R6X1_CES2,A0A087WT59_TTR,CON__P00761,P00330_ADH1
4,0.633333333333,0.786666666667,0.746666666667,0.926666666667,A0A024R6X1_CES2,A0A087WT59_TTR,O00391_QSOX1,P00330_ADH1
4,0.9,0.82,0.4,0.853333333333,A0A024R6X1_CES2,A0A087WT59_TTR,P00330_ADH1,P04792_HSPB1
4,0.733333333333,0.926666666667,0.4,0.74,A0A024R6X1_CES2,P19823_ITIH2,P00330_ADH1,P01591_IGJ
4,0.853333333333,0.9,0.333333333333,0.78,A0A024R6X1_CES2,P06753_2_TPM3,P00330_ADH1,P01859_IGHG2
4,0.4,0.333333333333,0.9,0.4,A0A024R6X1_CES2,P06753_2_TPM3,P00330_ADH1,P30740_SERPINB1
4,0.933333333333,0.766666666667,0.84,0.666666666667,A0A024R6X1_CES2,A0A087X130,Q06830_PRDX1,P00330_ADH1
4,0.9,0.746666666667,0.846666666667,0.4,A0A024R6X1_CES2,A0A087X130,CON__P00761,P00330_ADH1
4,0.9,0.713333333333,0.926666666667,0.82,A0A024R6X1_CES2,A0A075B6P5,A0A087X2C0,P00330_ADH1
4,0.82,0.813333333333,0.9,0.893333333333,A0A024R6X1_CES2,A0A075B6P5,Q06830_PRDX1,P00330_ADH1
4,0.706666666667,0.78,0.666666666667,0.92,A0A024R6X1_CES2,A0A075B6P5,P00330_ADH1,P04792_HSPB1
4,0.886666666667,0.78,0.4,0.92,A0A024R6X1_CES2,A0A075B6P5,P00330_ADH1,P05386_RPLP1
4,0.773333333333,0.4,0.78,0.9,A0A024R6X1_CES2,A0A075B6P5,P00330_ADH1,P09228_CST2
4,0.333333333333,0.4,0.4,0.926666666667,A0A024R6X1_CES2,A0A075B6P5,P00330_ADH1,Q08380_LGALS3BP
4,0.933333333333,0.333333333333,0.773333333333,0.2,A0A024R6X1_CES2,A0A087X2C0,Q06830_PRDX1,P02769_BSA
4,0.926666666667,0.853333333333,0.753333333333,0.2,A0A024R6X1_CES2,Q06830_PRDX1,B7Z6Z4_MYL6,P00330_ADH1
4,0.926666666667,0.333333333333,0.78,0.74,A0A024R6X1_CES2,Q06830_PRDX1,CON__P00761,P02769_BSA
4,1.0,0.706666666667,0.4,0.86,A0A024R6X1_CES2,Q06830_PRDX1,CON__P00761,P00330_ADH1
4,1.0,0.706666666667,0.4,0.4,A0A024R6X1_CES2,Q06830_PRDX1,CON__P00761,P00489_GPB
4,0.9,0.893333333333,0.82,0.753333333333,A0A024R6X1_CES2,Q06830_PRDX1,CON__P13645_KRT10,P00330_ADH1
4,0.4,0.9,0.2,0.746666666667,A0A024R6X1_CES2,Q06830_PRDX1,CON__P60712_ACTB,P00330_ADH1
4,0.92,0.826666666667,0.4,0.786666666667,A0A024R6X1_CES2,Q06830_PRDX1,O75083_WDR1,P00330_ADH1
4,0.926666666667,0.4,0.7,0.333333333333,A0A024R6X1_CES2,Q06830_PRDX1,P0C0L5_C4B,P00489_GPB
4,0.9,0.74,0.333333333333,0.733333333333,A0A024R6X1_CES2,Q06830_PRDX1,P00330_ADH1,P05109_S100A8
4,0.826666666667,0.846666666667,0.813333333333,0.926666666667,A0A024R6X1_CES2,Q06830_PRDX1,P00330_ADH1,P09228_CST2
4,0.66,0.92,0.733333333333,0.4,A0A024R6X1_CES2,P08670_VIM,P00330_ADH1,P31025_LCN1
4,0.96,0.713333333333,0.74,0.78,A0A024R6X1_CES2,P15153_RAC2,P00330_ADH1,P11021_HSPA5
4,0.9,0.753333333333,0.713333333333,0.74,A0A024R6X1_CES2,P15153_RAC2,P00330_ADH1,P50395_GDI2
4,0.9,0.773333333333,0.68,0.74,A0A024R6X1_CES2,P15153_RAC2,P00330_ADH1,P63313_TMSB10
4,0.9,0.4,0.786666666667,0.773333333333,A0A024R6X1_CES2,P09429_HMGB1,P00330_ADH1,Q8N4F0_BPIFB2
4,0.926666666667,0.666666666667,0.746666666667,0.4,A0A024R6X1_CES2,P09429_HMGB1,P00489_GPB,P02787_TF
4,0.92,0.4,0.746666666667,0.166666666667,A0A024R6X1_CES2,P51149_RAB7A,P02769_BSA,P18669_PGAM1
4,0.933333333333,0.78,0.786666666667,0.706666666667,A0A024R6X1_CES2,P51149_RAB7A,P00330_ADH1,P04083_ANXA1
4,0.9,0.733333333333,0.333333333333,0.666666666667,A0A024R6X1_CES2,P51149_RAB7A,P00330_ADH1,P11021_HSPA5
4,0.86,0.2,0.9,0.813333333333,A0A024R6X1_CES2,C9JC84_FGG,CON__P00761,P00330_ADH1
4,0.4,0.9,0.626666666667,0.64,A0A024R6X1_CES2,P19971_2_TYMP,Q14697_2_GANAB,P00330_ADH1
4,0.706666666667,0.813333333333,0.786666666667,0.926666666667,A0A024R6X1_CES2,P30838_ALDH3A1,P00330_ADH1,P09228_CST2
4,0.846666666667,0.9,0.333333333333,0.706666666667,A0A024R6X1_CES2,C9JV77_AHSG,P00330_ADH1,P05386_RPLP1
4,0.333333333333,0.933333333333,0.4,0.713333333333,A0A024R6X1_CES2,C9JV77_AHSG,P00330_ADH1,P08246_ELANE
4,0.9,0.333333333333,0.4,0.813333333333,A0A024R6X1_CES2,CON__P00761,P02769_BSA,P04083_ANXA1
4,0.926666666667,0.2,0.78,0.82,A0A024R6X1_CES2,CON__P00761,P02769_BSA,P11021_HSPA5
4,0.926666666667,0.166666666667,0.74,0.78,A0A024R6X1_CES2,CON__P00761,P02769_BSA,P20061_TCN1
4,0.9,0.7,0.746666666667,0.846666666667,A0A024R6X1_CES2,CON__P00761,P22079_LPO,P00330_ADH1
4,0.92,0.78,0.826666666667,0.2,A0A024R6X1_CES2,CON__P00761,O00299_CLIC1,P00330_ADH1
4,0.9,0.806666666667,0.82,0.853333333333,A0A024R6X1_CES2,CON__P00761,P00330_ADH1,P00489_GPB
4,0.886666666667,0.673333333333,0.813333333333,0.92,A0A024R6X1_CES2,CON__P00761,P00330_ADH1,P00738_HP
