A0A024R6X1_CES2,0.182490058337
A0A075B6L0_IGLC3,0.339332096951
A0A087WVW2_IGHG3,0.0128047829749
P06331,0.42031330689
A0A075B6R9,0.962652662681
A0A087WSX4,0.72263520985
A0A087WT59_TTR,0.591297819961
P19823_ITIH2,0.512498591995
A0A087WX49_IGLL5,0.829778799838
A0A0A0MS15,0.965149969118
A0A087WV47_IGHG1,0.0196713213207
A0A087WW89,0.790407035783
P06753_2_TPM3,0.876312402409
Q9Y6R7_FCGBP,0.624914929348
A0A087WZH9,0.0361012217246
A0A087WZM2_RNASET2,0.162347648094
A0A087WZW8,0.343267232471
A0A087X130,0.806193313809
A0A075B6P5,0.171173200771
A0A087X2C0,0.0978977639681
Q06830_PRDX1,0.0210613123307
P13797_PLS3,0.895097183786
A8K2U0_A2ML1,0.180374423402
P08670_VIM,0.577866330935
P15153_RAC2,0.363453768432
P09429_HMGB1,0.435072078738
P62258_YWHAE,0.0312517528429
B4E1Z4_CFB,0.0197469881153
B5MDF5_RAN,0.364754138312
B7Z6Z4_MYL6,0.0122768192466
P06454_PTMA,0.972128862994
P40925_3_MDH1,0.756132546564
P51149_RAB7A,0.330638214802
C9JC84_FGG,0.194538494477
P19971_2_TYMP,0.820439868403
Q9UG63_2_ABCF2,0.65176227214
P30838_ALDH3A1,0.0263652046997
C9JV77_AHSG,0.549780411899
O15145_ARPC3,0.150833740902
CON__P00761,0.00821506418575
CON__P01966,0.524849955051
CON__P02538_KRT6A,0.213087203301
CON__P02768_1_ALB,0.0218150687483
P02769_BSA,5.76492594492e-05
CON__P08779_KRT16,0.144595744206
CON__P13645_KRT10,0.419757715753
CON__P13646_1,0.763500675302
CON__P35527_KRT9,0.490828922463
CON__P60712_ACTB,0.27752778764
CON__Q3MHH8,0.336560594833
O75083_WDR1,0.839952498719
D6RF35_GC,0.0153962214976
E5RHG6_TBCA,0.543993303387
E7EQR4_EZR,0.875077755239
P02788_LTF,0.221542051858
E7EX29_YWHAZ,0.473732722482
P04406_GAPDH,0.0583772555853
P11413_2_G6PD,0.68960611115
P55786_NPEPPS,0.555595377642
O00764_PDXK,0.333491918614
P0C0L5_C4B,0.0779423588731
P22079_LPO,0.110646932575
P61160_2_ACTR2,0.690093357121
Q14697_2_GANAB,0.0572007930044
P09382_LGALS1,0.734186976895
P17858_PFKL,0.943498380005
P06576_ATP5B,0.846002830033
Q9NZL9_MAT2B,0.00174751747677
J3KPA1_CRISP3,0.260271035675
P04075_2_ALDOA,0.419202847737
P68431_HIST1H3A,0.414790227141
O00299_CLIC1,0.843110739108
O00391_QSOX1,0.0471703065332
O15511_2_ARPC5,0.987628216786
O43707_ACTN4,0.156577431111
O60888_2_CUTA,0.708549124157
O75594_PGLYRP1,0.173215129861
O95274_LYPD3,0.275351204264
O95336_PGLS,0.634109453306
P00330_ADH1,1.74545833221e-05
P00338_3_LDHA,0.0999586941994
P00450_CP,0.0139053028887
P00489_GPB,6.96533530265e-05
P00491_PNP,0.790965052063
P00558_PGK1,0.135287554342
P00738_HP,0.00482699216227
P00924_ENO1,0.000801705005546
P01008_SERPINC1,0.00281338018231
P01009_SERPINA1,0.028930550171
P01023_A2M,0.00370047335908
P01024_C3,0.0125753829605
P01033_TIMP1,0.298755751865
P01034_CST3,0.215259134814
P01036_CST4,0.000942947053208
P01037_CST1,0.00244310244725
P01042_2_KNG1,0.0410390371771
P01591_IGJ,0.204255864311
P01593,0.725020140343
P01598,0.477366859956
P01616,0.980056874164
P01622,0.773014700807
P01623,0.828736743252
P01624,0.172508065245
P06314_IGKV4_1,0.469614961127
P01714,0.0383626789627
P01717,0.550216918754
P01763,0.424036175448
P01767,0.778412067112
P01779,0.472272838516
P01780,0.162376697265
P01833_PIGR,0.557248349784
P01859_IGHG2,0.00720039113987
P01861_IGHG4,0.0977673969404
P01876_IGHA1,0.569657225079
P01877_IGHA2,0.864130270042
P02647_APOA1,0.0580384805898
P02671_FGA,0.06996148479
P02675_FGB,0.0444886114135
P02750_LRG1,0.0126898443514
P02753_RBP4,0.156213382387
P02760_AMBP,0.0859145258782
P02763_ORM1,0.0487272549837
P02787_TF,0.00253573758653
P02790_HPX,0.0384982359914
P02814_SMR3B,0.095917380524
P03973_SLPI,0.0961205952373
P04004_VTN,0.768330196568
P04040_CAT,0.547321305286
P04080_CSTB,0.11219689052
P04083_ANXA1,0.0387665152997
P04196_HRG,0.051142818598
P04217_A1BG,0.018084529812
P04264_KRT1,0.541122633004
P04280_PRB1,0.28834631897
P04745_AMY1A,0.850897295274
P04792_HSPB1,0.0429277704959
P04899_4_GNAI2,0.283002043996
P05109_S100A8,0.945125657177
P05164_3_MPO,0.0474676320361
P05386_RPLP1,0.0115224783329
P06396_GSN,0.289016979133
P06702_S100A9,0.937737036385
P06733_ENO1,0.0517157477436
A0A0A0MTS2_GPI,0.0356456918863
P06870_KLK1,0.145496767235
P07108_6_DBI,0.136242345808
P07237_P4HB,0.0443740069098
P07339_CTSD,0.0100978120437
P07737_PFN1,0.527134353011
P07858_CTSB,0.602319953706
P07900_2_HSP90AA1,0.30363406781
P07996_THBS1,0.0502005267946
P08107_HSPA1A,0.555273968113
P08238_HSP90AB1,0.444501944163
P08246_ELANE,0.38420439984
P08311_CTSG,0.0668096138262
P08571_CD14,0.887686646854
P08603_CFH,0.241027977768
P09211_GSTP1,0.129714911417
P09228_CST2,0.00357276704477
P09960_LTA4H,0.178709318914
P0C0S8_HIST1H2AG,0.151506731836
P10412_HIST1H1E,0.844226702862
P10599_TXN,0.781880164985
P10909_2_CLU,0.236064361327
P11021_HSPA5,0.210695509679
P11142_HSPA8,0.31112873894
P11215_2_ITGAM,0.416405840481
P12273_PIP,0.0610303205736
P12429_ANXA3,0.0278445801764
P12814_3_ACTN1,0.0942821077583
P13688_CEACAM1,0.216894725045
P13796_LCP1,0.753650701698
P14174_MIF,0.0946715951083
P14550_AKR1A1,0.463596230868
P14618_PKM2,0.438834400466
P14780_MMP9,0.66800394532
P16401_HIST1H1B,0.808114804009
P16402_HIST1H1D,0.517721000968
P16403_HIST1H1C,0.666746733585
P17174_GOT1,0.210294760703
P17931_LGALS3,0.513364560593
P18510_2_IL1RN,0.343577645148
P18669_PGAM1,0.0192644674376
P19961_AMY2B,0.294808710655
P20061_TCN1,0.898318101091
P20160_AZU1,0.886852974539
P20618_PSMB1,0.703004979243
P21333_FLNA,0.92765468194
P22314_UBA1,0.0567319177314
Q32Q12_NME1_NME2,0.979487870853
P22532_SPRR2D,0.59644384283
P22894_MMP8,0.533208341701
P23280_CA6,0.0557989134596
P23284_PPIB,0.381993058735
P23381_WARS,0.61627197107
E9PK25_CFL1,0.99496422138
P24158_PRTN3,0.247768573195
P25311_AZGP1,0.442565170018
P26038_MSN,0.897684590468
P28325_CST5,0.02276984411
P29401_2_TKT,0.090269077645
P29508_SERPINB3,0.666112394781
P30044_PRDX5,0.739495927424
P30101_PDIA3,0.499710559445
P30740_SERPINB1,0.339332096951
P31025_LCN1,0.534718890044
P31146_CORO1A,0.499642420494
P31151_S100A7,0.736697733828
P31946_2,0.051597311308
P31947_SFN,0.0720797334751
P31949_S100A11,0.891983396699
P32926_DSG3,0.305278750906
