*N,acc_tree,groups
3,0.861111111111,A0A024R6X1_CES2,P02769_BSA,P01009_SERPINA1
3,0.861111111111,Q06830_PRDX1,P02769_BSA,P01009_SERPINA1
3,0.861111111111,P02769_BSA,O95274_LYPD3,P01009_SERPINA1
3,0.861111111111,P02769_BSA,P00489_GPB,P01008_SERPINC1
3,0.861111111111,P02769_BSA,P01009_SERPINA1,P01034_CST3
3,0.861111111111,P02769_BSA,P01009_SERPINA1,P02763_ORM1
3,0.861111111111,P02769_BSA,P01009_SERPINA1,P07996_THBS1
3,0.861111111111,P02769_BSA,P01009_SERPINA1,P09211_GSTP1
3,0.861111111111,P02769_BSA,P01009_SERPINA1,P12429_ANXA3
3,0.861111111111,P02769_BSA,P01009_SERPINA1,P14174_MIF
3,0.861111111111,P02769_BSA,P01009_SERPINA1,P18669_PGAM1
3,0.861111111111,P02769_BSA,P01009_SERPINA1,P60174_TPI1
3,0.861111111111,P02769_BSA,P01009_SERPINA1,P62805_HIST1H4A
3,0.861111111111,P02769_BSA,P01009_SERPINA1,Q02413_DSG1
3,0.861111111111,P02769_BSA,P01009_SERPINA1,Q9NQ38_3_SPINK5
3,0.861111111111,P02769_BSA,P01009_SERPINA1,Q9UBG3_CRNN
